time,phase,grasp_lock_active,contact_force_n,inserted_depth_m,peg_x_m,peg_y_m,peg_z_m,peg_hole_xy_error_m,q1_rad,q2_rad,q3_rad,q4_rad,q5_m,q6_rad,q3_abs_rad,q4_abs_rad,q6_turns,q_tracking_error,q_tracking_error_without_q6,q34_tracking_error,q6_tracking_error_rad,q6_speed_rad_s,ctrl_joint1,ctrl_joint2,ctrl_joint3,ctrl_joint4,ctrl_joint5,ctrl_joint6
2.255999999999973,close gripper physically,0,15.901913318045532,0.07984013600382664,-0.35053111514896945,-0.3286568846776442,0.05515986399617336,0.30325261406783993,0.8358350686367695,-0.5149747014360208,0.0011838107281562352,-2.857969903455112e-05,0.2000226347557467,9.700551386411761e-06,0.0011838107281562352,2.857969903455112e-05,1.5438907038643702e-06,0.0011918330376429456,0.0011917935596906081,0.001184155665144875,9.700551386411761e-06,-0.00034306971203616407,-0.09932893618541778,0.03603724792390474,-9.25304135333125,0.0001897352808784853,-33.44152665638133,-0.0012164251118075117
2.257999999999973,close gripper physically,0,15.894104209412632,0.07983454633991713,-0.35048776684268756,-0.32852584208799673,0.05516545366008287,0.3033866201938037,0.8358396603517348,-0.5149770697911871,0.00116573551535983,-2.8002925920065996e-05,0.20002018305527713,9.030317103230494e-06,0.00116573551535983,2.8002925920065996e-05,1.4372196046664186e-06,0.001174404155854817,0.0011743694370435907,0.001166071805521141,9.030317103230494e-06,-0.0003351171415906336,-0.09410077670041281,0.031189356689266895,-9.236549577914197,-0.0003469673774153725,-33.45881684385996,-0.0011279059054981775
2.2599999999999727,close gripper physically,0,15.885559119915554,0.07982968161505559,-0.35053984507152314,-0.3286819051485844,0.05517031838494441,0.3032269930989945,0.8358439554890115,-0.5149792358581733,0.0011478126488951785,-2.7438086857370696e-05,0.2000180036570725,8.378338445265498e-06,0.0011478126488951785,2.7438086857370696e-05,1.333453978460869e-06,0.0011571372701836224,0.0011571069377948186,0.0011481405513151075,8.378338445265498e-06,-0.0003259893289824982,-0.08895500179682192,0.02628694624930079,-9.226953311128298,-0.0003142008604193952,-33.4739821240024,-0.00105407749084286
2.2619999999999725,close gripper physically,0,15.880134507085046,0.0798247047417797,-0.3504957982393475,-0.32854872889735076,0.0551752952582203,0.3033631798554559,0.8358479630830932,-0.5149812104000105,0.0011300949081162724,-2.6888951938000873e-05,0.2000160691638769,7.745188287379458e-06,0.0011300949081162724,2.6888951938000873e-05,1.232685001113892e-06,0.0011400800037726494,0.0011400536948146947,0.0011304147544537139,7.745188287379458e-06,-0.00031657507894301996,-0.08398662535313833,0.021538611153769212,-9.222377304953266,-7.438651433600355e-05,-33.48754817083852,-0.0010007373963587763
2.2639999999999723,close gripper physically,0,15.873479196359597,0.07982038116128812,-0.35054723128897186,-0.328702825360741,0.055179618838711884,0.30320556418887107,0.8358516941446561,-0.5149830047806364,0.0011126118781627152,-2.6356221284702445e-05,0.20001435839050796,7.131727729894094e-06,0.0011126118781627152,2.6356221284702445e-05,1.1350497209981865e-06,0.0011232577353196985,0.00112323509490005,0.0011129240054150926,7.131727729894094e-06,-0.00030673027874268205,-0.0792692886108179,0.017125991699291257,-9.220346123921003,0.00030490993809972975,-33.50015626917895,-0.0009493605870379311
2.265999999999972,close gripper physically,0,15.869652756831444,0.0798159520493388,-0.3505027669961296,-0.32856838404080113,0.0551840479506612,0.30334304391320815,0.8358551643538009,-0.5149846338085974,0.0010953792399067015,-2.5840860909229447e-05,0.20001285401752286,6.537642369485196e-06,0.0010953792399067015,2.5840860909229447e-05,1.0404980992705802e-06,0.001106683371407156,0.0011066640609423248,0.0010956840006640205,6.537642369485196e-06,-0.00029704268020444905,-0.07476739407926161,0.013043533032199304,-9.219805074036506,0.0006934340527613397,-33.5120703746948,-0.0009101318787186528
2.267999999999972,close gripper physically,0,15.864364366645168,0.07981211995015838,-0.35055379036219136,-0.3287212500408876,0.05518788004984161,0.3031866874109476,0.8358583869247442,-0.5149861095975304,0.0010784088088781978,-2.5342003487771936e-05,0.20001153859672643,5.963275904230725e-06,0.0010784088088781978,2.5342003487771936e-05,9.490848371791118e-07,0.0010903660691547528,0.0010903497622801947,0.0010787065292315922,5.963275904230725e-06,-0.00028718323262723555,-0.07053278258895498,0.009363189717840148,-9.220138627550531,0.0011009549891050716,-33.52344517614463,-0.0008676445005362324
2.2699999999999716,close gripper physically,0,15.861722225482515,0.07980817293108061,-0.35050906662266396,-0.32858604671019276,0.05519182706891938,0.303324946378151,0.835861376305557,-0.5149874451128498,0.0010617184566900594,-2.4859542654470367e-05,0.2000103893918625,5.408032726158552e-06,0.0010617184566900594,2.4859542654470367e-05,8.607151407708719e-07,0.001074321631612508,0.0010743080197655578,0.0010620094529415975,5.408032726158552e-06,-0.00027762158903608654,-0.06650890089906311,0.006014941339932387,-9.221152743156171,0.0014534413974962457,-33.53418576609246,-0.0008340551574116657
2.2719999999999714,close gripper physically,0,15.857460897917337,0.0798047630246129,-0.350559811901859,-0.328738104599329,0.05519523697538711,0.30316941770119626,0.835864144053083,-0.5149886505149817,0.0010453180458064976,-2.4392375720694946e-05,0.20000938294295664,4.872121591350506e-06,0.0010453180458064976,2.4392375720694946e-05,7.754222346081844e-07,0.0010585578377311504,0.0010585466254507865,0.0010456026037085097,4.872121591350506e-06,-0.00026795556740402286,-0.06274439605603013,0.0030309129326876504,-9.223116506158211,0.0017841494293284886,-33.543840819420915,-0.0007947941849670973
2.273999999999971,close gripper physically,0,15.855708564238087,0.07980121706411922,-0.3505149105239567,-0.3286024085604279,0.05519878293588079,0.3033081811230158,0.8358667055022638,-0.5149897390362304,0.0010291996053817952,-2.394098011500986e-05,0.20000850319861294,4.354850982724269e-06,0.0010291996053817952,2.394098011500986e-05,6.930960603291656e-07,0.0010430660879101692,0.0010430569970146133,0.001029478022226269,4.354850982724269e-06,-0.00025863530431311844,-0.05916446277274581,0.00032632595496451255,-9.225629148048636,0.002054701933263086,-33.55221771564191,-0.0007633152121094059
2.275999999999971,close gripper physically,0,15.85222282483961,0.07979815740251847,-0.3505654507408771,-0.32875389913080555,0.05520184259748154,0.3031532345029647,0.8358690719632126,-0.5149907200655868,0.0010133643395259934,-2.350405056008714e-05,0.2000077321596962,3.856314407646429e-06,0.0010133643395259934,2.350405056008714e-05,6.137515000934236e-07,0.0010278464271863544,0.001027839193025321,0.0010136368802562798,3.856314407646429e-06,-0.00024926828753891984,-0.05579582271332734,-0.002051730500636754,-9.227897461776243,0.0023311793681125635,-33.55972481044182,-0.000726943803686118
2.2779999999999707,close gripper physically,0,15.851140206916032,0.07979494400653525,-0.3505204170741427,-0.32861786574642005,0.05520505599346475,0.30329234400182653,0.8358712578777282,-0.5149916055921099,0.0009978000066969217,-2.308188559531855e-05,0.2000070583289754,3.3757222133944566e-06,0.0009978000066969217,2.308188559531855e-05,5.372628767668417e-07,0.0010128867207355198,0.0010128810954608111,0.0009980669450527916,3.3757222133944566e-06,-0.00024029609712598632,-0.05259114105787994,-0.004183275362551069,-9.230329209190883,0.002542390605932637,-33.566210392589326,-0.0006984491724445333
2.2799999999999705,close gripper physically,0,15.848240559587706,0.07979217580752836,-0.3505707954565845,-0.32876893624445236,0.055207824192471645,0.30313782925320804,0.8358732733259161,-0.5149924035538478,0.0009825057341856097,-2.2673089142419135e-05,0.20000646756129214,2.913097484794589e-06,0.0009825057341856097,2.2673089142419135e-05,4.636338644136263e-07,0.0009981854386546154,0.0009981811878637822,0.0009827673105465321,2.913097484794589e-06,-0.00023131236429993365,-0.04957755730870012,-0.00602680358302766,-9.232332666787107,0.002755687434618934,-33.572056277740856,-0.0006647929643323195
2.2819999999999703,close gripper physically,0,15.847662031477812,0.07978924045778535,-0.3505256541644309,-0.32863265445702483,0.05521075954221465,0.3032771942680703,0.8358751313610094,-0.5149931244184992,0.0009674684983758366,-2.227792998558884e-05,0.2000059516487876,2.467604074501522e-06,0.0009674684983758366,2.227792998558884e-05,3.927313860506188e-07,0.000983730093539448,0.0009837269986460993,0.0009677249617086659,2.467604074501522e-06,-0.0002227467051465336,-0.04670770567118355,-0.007664830981791614,-9.234412552266246,0.0029036248747981424,-33.57708336136998,-0.0006387291495921626
2.28399999999997,close gripper physically,0,15.845205441756237,0.07978671679111168,-0.35057589600369155,-0.3287833938520192,0.05521328320888831,0.303123020702212,0.8358768406311466,-0.5149937746185109,0.0009526873682699314,-2.189502148178791e-05,0.20000549927866457,2.0392349635048263e-06,0.0009526873682699314,2.189502148178791e-05,3.245543245676139e-07,0.0009695193704418334,0.0009695172258308217,0.0009529389348886821,2.0392349635048263e-06,-0.0002141845554983478,-0.04400918424055394,-0.009056016515472623,-9.236035720000155,0.003056008157804888,-33.58164866480377,-0.0006072944016632411
2.28599999999997,close gripper physically,0,15.845006202582777,0.0797840164959519,-0.3505306602049318,-0.32864691368874793,0.0552159835040481,0.30326259036082215,0.8358784127728438,-0.5149943631725307,0.0009381496852006667,-2.1524662542089435e-05,0.20000510469145644,1.6271358623548548e-06,0.0009381496852006667,2.1524662542089435e-05,2.58966715575869e-07,0.0009555414032630902,0.0009555400178845892,0.0009383965808439739,1.6271358623548548e-06,-0.00020604955057498573,-0.0414355259406433,-0.01028151164918283,-9.237737054759489,0.003146828206815613,-33.58555152142351,-0.0005832974614748087
2.2879999999999696,close gripper physically,0,15.842884703360328,0.07978170020614257,-0.35058078051010033,-0.3287973760302379,0.05521829979385743,0.3031087029033075,0.8358798550730117,-0.5149948951482873,0.0009238550811085927,-2.1165509289307373e-05,0.20000475870275491,1.2312893578890517e-06,0.0009238550811085927,2.1165509289307373e-05,1.9596578768448837e-07,0.0009417955813395328,0.0009417947764546083,0.0009240975000905696,1.2312893578890517e-06,-0.00019792325223290158,-0.03901532767432666,-0.011297914791019985,-9.239002548005361,0.0032465087174572177,-33.58912974347951,-0.0005538222935940272
2.2899999999999694,close gripper physically,0,15.842970684207996,0.07977920113480419,-0.3505354571643265,-0.3286607253098265,0.05522079886519581,0.3032484489501428,0.8358811778764107,-0.5149953782906725,0.000909791565557496,-2.0817907930645215e-05,0.20000445740543446,8.508368307317312e-07,0.000909791565557496,2.0817907930645215e-05,1.3541488737559726e-07,0.0009282708616894082,0.0009282704717582499,0.0009100297127292978,8.508368307317312e-07,-0.0001902262635786603,-0.036703242131490774,-0.012183874710209878,-9.240373757398824,0.0032892977888978156,-33.592165994293644,-0.0005316992367565331
2.291999999999969,close gripper physically,0,15.841102790945563,0.0797770628728243,-0.35058546517535916,-0.3288109439001879,0.0552229371271757,0.30309481365993335,0.8358823872598699,-0.5149958164911191,0.0008959594502131156,-2.048056455970418e-05,0.2000041932335356,4.857604852156383e-07,0.0008959594502131156,2.048056455970418e-05,7.731118238078638e-08,0.0009149673763612573,0.0009149672474149846,0.0008961935002837683,4.857604852156383e-07,-0.00018253817275804644,-0.034528935596991966,-0.012893426555574536,-9.241341610996306,0.0033455408198585484,-33.594983259414775,-0.0005040335204423818
2.293999999999969,close gripper physically,0,15.841403074488978,0.07977473835909135,-0.3505400581345537,-0.3286741380331844,0.05522526164090864,0.30323472044986566,0.8358834924378331,-0.5149962164105923,0.0008823474204984654,-2.0153874161344803e-05,0.2000039636933529,1.352047866171393e-07,0.0008823474204984654,2.0153874161344803e-05,2.1518510119802658e-08,0.0009018748521821578,0.0009018748420475287,0.0008825775598235018,1.352047866171393e-07,-0.0001752778492992495,-0.03244813598029034,-0.013502610889995503,-9.242446249938242,0.003349333728286245,-33.59735134450295,-0.00048366141983436045
2.2959999999999687,close gripper physically,0,15.83972729827231,0.07977275491480681,-0.3505899599279006,-0.32882413388268716,0.05522724508519318,0.3030813158872145,0.8358844984386969,-0.514996580948128,0.0008689564165706394,-1.983659082533112e-05,0.20000376245723595,-2.0084272070960117e-07,0.0008689564165706394,1.983659082533112e-05,-3.1965111784958006e-08,0.000888994065137698,0.0008889940424503705,0.0008691828025420533,2.0084272070960117e-07,-0.00016802375366337024,-0.0304914970560494,-0.013963005033647663,-9.243178781914803,0.0033707268378359743,-33.5995818041181,-0.0004576984945480985
2.2979999999999685,close gripper physically,0,15.840188413993001,0.07977058385570941,-0.35054447161304547,-0.3286871815041992,0.05522941614429059,0.30322137464035454,0.8358854135034133,-0.5149969158553825,0.0008557757171354767,-1.9529154577345104e-05,0.20000358811474636,-5.232299982355263e-07,0.0008557757171354767,1.9529154577345104e-05,-8.327464059314769e-08,0.0008763153921854138,0.0008763152359804345,0.0008559985198101952,5.232299982355263e-07,-0.00016119363876296257,-0.02861570060191794,-0.014348277292783403,-9.24407557016512,0.0033435502715664692,-33.60143453862922,-0.00043898118451320177
2.2999999999999683,close gripper physically,0,15.838658359992381,0.07976873680968269,-0.3505942715806116,-0.3288369683356535,0.05523126319031731,0.3030681867623704,0.8358862417606712,-0.5149972232022274,0.0008428067959973602,-1.9230362761042095e-05,0.20000343528872172,-8.319605083613815e-07,0.0008428067959973602,1.9230362761042095e-05,-1.3241062736295997e-07,0.000863840129254455,0.000863839728625667,0.0008430261575012114,8.319605083613815e-07,-0.00015436525506292757,-0.026852266996340593,-0.014607836129005427,-9.244626621158725,0.003337519695537721,-33.603212293036634,-0.0004146310122338595
2.301999999999968,close gripper physically,0,15.839239988057315,0.0797667024095743,-0.35054870386966364,-0.3286998744910064,0.0552332975904257,0.30320839231945085,0.8358869906175117,-0.514997507982528,0.0008300394267000895,-1.8940695390193828e-05,0.20000330340082706,-1.1278716528207714e-06,0.0008300394267000895,1.8940695390193828e-05,-1.7950634871965183e-07,0.0008515591823973845,0.0008515584354762958,0.0008302555027330306,1.1278716528207714e-06,-0.00014795557222969496,-0.025158699826544256,-0.014813297818209213,-9.245364206447746,0.003286192613881426,-33.60466734234708,-0.0003974826779831063
2.303999999999968,close gripper physically,0,15.837820653301252,0.07976497706699846,-0.3505984055434855,-0.32884946169553675,0.05523502293300154,0.30305541146922965,0.8358876634326048,-0.5149977715765871,0.0008174755217721798,-1.8658987895428744e-05,0.20000318780467616,-1.4109553894727947e-06,0.0008174755217721798,1.8658987895428744e-05,-2.2456052471674566e-07,0.0008394742547214926,0.0008394730689814261,0.0008176884409883629,1.4109553894727947e-06,-0.00014154186832601162,-0.023567265515259256,-0.01491221951916111,-9.245777161107203,0.0032589712589839613,-33.60609564230377,-0.0003746618979497343
2.3059999999999676,close gripper physically,0,15.83849238798861,0.07976306586262828,-0.3505527602170348,-0.32871222961468477,0.05523693413737172,0.3031957604881126,0.8358882668992107,-0.5149980183488188,0.000805105259907062,-1.838575529747285e-05,0.2000030885618352,-1.6820364640166195e-06,0.000805105259907062,1.838575529747285e-05,-2.6770441770905793e-07,0.0008275766781761876,0.0008275749688182135,0.0008053151653407977,1.6820364640166195e-06,-0.00013554053727191242,-0.022036168202654614,-0.014974479102131556,-9.246394013373127,0.0031891686448394614,-33.607243600888076,-0.00035900115408073674
2.3079999999999674,close gripper physically,0,15.837157365943803,0.07976145041985203,-0.3506023667186855,-0.32886162400017754,0.055238549580147976,0.3030429796167154,0.8358888037166888,-0.514998249107465,0.0007929309105125118,-1.8119866316427575e-05,0.20000300158826226,-1.9410935447853904e-06,0.0007929309105125118,1.8119866316427575e-05,-3.089346326563642e-07,0.0008158684704557118,0.0008158661613522116,0.000793137918902839,1.9410935447853904e-06,-0.0001295285403843853,-0.020598312269565055,-0.014946076095550626,-9.246702721248976,0.0031459119687175163,-33.6084019404554,-0.0003376296153769973
2.309999999999967,close gripper physically,0,15.837896276579905,0.07975965152714895,-0.3505566456632135,-0.32872425606890193,0.05524034847285105,0.30318346958839776,0.8358892799665417,-0.514998467695072,0.0007809429827321577,-1.7861866506844217e-05,0.20000292743789458,-2.188937226981859e-06,0.0007809429827321577,1.7861866506844217e-05,-3.4838017979202897e-07,0.0008043413069855489,0.0008043383284893474,0.0007811472259143646,2.188937226981859e-06,-0.0001239218410982344,-0.019212497335841107,-0.014895428755912961,-9.247228572902216,0.003062306144396388,-33.60931255722902,-0.0003233775605288445
2.311999999999967,close gripper physically,0,15.836625646968926,0.07975813642397551,-0.35060615994026956,-0.3288734628985938,0.05524186357602449,0.3030308832010817,0.8358896977825613,-0.5149986744460612,0.0007691440362556348,-1.7610653664954977e-05,0.20000286245963148,-2.4255316218680022e-06,0.0007691440362556348,1.7610653664954977e-05,-3.860353472459945e-07,0.0007929974472029881,0.0007929937377223147,0.0007693456204009458,2.4255316218680022e-06,-0.00011829719744307161,-0.017912172525997867,-0.014767234553597722,-9.247459003981795,0.0030072431525622004,-33.61026213800002,-0.00030337728403875743
2.3139999999999668,close gripper physically,0,15.837414439454001,0.07975644095734058,-0.35056036522235695,-0.32873596117742665,0.05524355904265942,0.30317151192657177,0.8358900627207363,-0.5149988727708965,0.0007575248507774986,-1.7366800000113534e-05,0.20000280758636324,-2.651672126199796e-06,0.0007575248507774986,1.7366800000113534e-05,-4.2202672634369363e-07,0.0007818288461145552,0.0007818243493597216,0.000757723897793725,2.651672126199796e-06,-0.0001130702521658969,-0.016656643876706588,-0.014628690810690147,-9.247916546870933,0.002913655027772485,-33.610989111560954,-0.00029045702104672614
2.3159999999999665,close gripper physically,0,15.836193175650214,0.07975501837537313,-0.35060979016549915,-0.3288849847903493,0.05524498162462687,0.30301911545516313,0.8358903764284816,-0.5149990626120762,0.0007460882234628191,-1.7129228762478522e-05,0.200002759500401,-2.86730742250755e-06,0.0007460882234628191,1.7129228762478522e-05,-4.563461496561582e-07,0.0007708379486997277,0.0007708326158795754,0.000746284830120446,2.86730742250755e-06,-0.0001078176481538769,-0.015479826042871115,-0.014423409899719053,-9.248088430616399,0.002850234599202194,-33.611777051178805,-0.0002717520349652878
2.3179999999999663,close gripper physically,0,15.837018806455308,0.07975341900033295,-0.35056392404031084,-0.3287473512816155,0.05524658099966706,0.30315988077855466,0.8358906440091229,-0.5149992470227782,0.0007348251573490465,-1.6898535496433857e-05,0.20000271942632447,-3.0732170104716137e-06,0.0007348251573490465,1.6898535496433857e-05,-4.891176784106545e-07,0.0007600169407423558,0.0007600107272615144,0.0007350194367327814,3.0732170104716137e-06,-0.00010295479398203191,-0.014341456587727612,-0.014217569359552948,-9.248494847494813,0.002749772173596361,-33.61236172286372,-0.0002600886969861821
2.319999999999966,close gripper physically,0,15.835835573694276,0.07975208247517426,-0.35061326253460035,-0.3288961954654472,0.055247917524825746,0.30300767020576697,0.8358908666906172,-0.514999425621775,0.0007237386457052471,-1.6673665815158217e-05,0.20000268430325965,-3.2693335865944954e-06,0.0007237386457052471,1.6673665815158217e-05,-5.20330600922869e-07,0.0007493684097840203,0.0007493612780496006,0.0007239306861979127,3.2693335865944954e-06,-9.805828806144091e-05,-0.013275848711673864,-0.013953878715674469,-9.24862307267624,0.0026807924934443275,-33.61302429605276,-0.00024260515526530507
2.321999999999966,close gripper physically,0,15.836688204845405,0.07975057306385594,-0.35056732742334373,-0.3287584322418143,0.055249426936144055,0.30314856988778743,0.8358910491852287,-0.5149996011672288,0.0007128198779933356,-1.6455235768078777e-05,0.20000265558030764,-3.4564203351005816e-06,0.0007128198779933356,1.6455235768078777e-05,-5.501063817346029e-07,0.0007388847354059744,0.0007388766509874459,0.0007130097848182849,3.4564203351005816e-06,-9.354337425304312e-05,-0.012243108661194959,-0.013697664140399373,-9.24899129997371,0.0025759707173727596,-33.613498493934294,-0.00023212607551854512
2.3239999999999656,close gripper physically,0,15.835534453427572,0.07974931718564457,-0.3506165823641097,-0.32890710045802823,0.055250682814355426,0.3029965415215334,0.8358911923580933,-0.5149997730109542,0.0007020720113450079,-1.6242210697289214e-05,0.20000263039444333,-3.6343936627901525e-06,0.0007020720113450079,1.6242210697289214e-05,-5.784317165749118e-07,0.0007285686149484974,0.0007285595499824813,0.000702259865379163,3.6343936627901525e-06,-8.898666384478537e-05,-0.011277891583344468,-0.013390884743508665,-9.249087042300069,0.0025036897107415666,-33.61406362832268,-0.00021579243903401555
2.3259999999999654,close gripper physically,0,15.836406664497545,0.07974789255140405,-0.3505705808190836,-0.3287692097161406,0.05525210744859596,0.3031375731887443,0.8358913005826049,-0.5149999436679287,0.0006914863928580256,-1.603522474414076e-05,0.200002610367578,-3.8040002469459623e-06,0.0006914863928580256,1.603522474414076e-05,-6.054254428242405e-07,0.0007184125939037144,0.0007184025227277424,0.0006916722923035148,3.8040002469459623e-06,-8.480329207790495e-05,-0.01034061964948144,-0.013098155987771691,-9.249426771231912,0.0023965318117006875,-33.61445185725609,-0.00020642733350902706
2.327999999999965,close gripper physically,0,15.835275945668972,0.07974671273370192,-0.350619755109624,-0.32891770523621433,0.055253287266298086,0.30298572352651976,0.835891374409116,-0.5150001122702588,0.000681066318443714,-1.5833260731367573e-05,0.20000259278913504,-3.965140106431872e-06,0.000681066318443714,1.5833260731367573e-05,-6.310716479905565e-07,0.0007084194544318615,0.0007084083575745508,0.000681250337441283,3.965140106431872e-06,-8.056992974295524e-05,-0.009466242084088434,-0.012760813854215373,-9.249498377405166,0.0023227599291721747,-33.614941055264865,-0.00019117453694523958
2.329999999999965,close gripper physically,0,15.83616213953919,0.07974536842668038,-0.35057368977652364,-0.32877968931093754,0.05525463157331962,0.30312688466000504,0.8358914179164717,-0.5150002811328777,0.0006708032703885763,-1.5636968829963504e-05,0.20000257941402047,-4.118543403825909e-06,0.0006708032703885763,1.5636968829963504e-05,-6.554865410574135e-07,0.0006985818869772076,0.0006985697462765382,0.0006709855008554199,4.118543403825909e-06,-7.670164869701861e-05,-0.008615452625958654,-0.012442880485917306,-9.249816832606909,0.0022148822066161526,-33.61526218328864,-0.00018285565605904552
2.3319999999999648,close gripper physically,0,15.83504958934877,0.07974426072816226,-0.3506227863172487,-0.3289280152984898,0.055255739271837745,0.30297521030783764,0.8358914313810868,-0.5150004492075079,0.0006607006638608029,-1.544534741875215e-05,0.2000025676491475,-4.264093837772286e-06,0.0006607006638608029,1.544534741875215e-05,-6.786516120891498e-07,0.0006889027394249889,0.0006888895425908256,0.0006608811738754491,4.264093837772286e-06,-7.277521697318804e-05,-0.007823454023157518,-0.012085174983740952,-9.249870503945617,0.002141059869080327,-33.61569200200607,-0.00016861723671363397
2.3339999999999645,close gripper physically,0,15.835945544071999,0.07974299287772244,-0.3505766598994215,-0.32878987665728254,0.05525700712227756,0.30311649825155984,0.8358914186249925,-0.5150006186449421,0.0006507500988019046,-1.5259060930246052e-05,0.20000255935175884,-4.402505196411461e-06,0.0006507500988019046,1.5259060930246052e-05,-7.006804639966396e-07,0.0006793748314636509,0.0006793605666906636,0.0006509289746440556,4.402505196411461e-06,-6.920567931958764e-05,-0.007051174218428303,-0.011751224148568544,-9.250173042995995,0.002033742352329412,-33.61596055886115,-0.000161279475995611
2.3359999999999643,close gripper physically,0,15.83484749403331,0.0797419538646087,-0.3506256815737168,-0.32893803621690076,0.05525804613539131,0.3029649958764141,0.8358913796854877,-0.5150007882492421,0.0006409550944110223,-1.5077121646016588e-05,0.20000255201933795,-4.533645059021904e-06,0.0006409550944110223,1.5077121646016588e-05,-7.215520213674836e-07,0.0006700010620314826,0.0006699857231208687,0.0006411323986888911,4.533645059021904e-06,-6.556993130522134e-05,-0.0063340350595150795,-0.011381418899064969,-9.250213360083736,0.001961004414467572,-33.61634374950372,-0.00014799166208860864
2.337999999999964,close gripper physically,0,15.835750024840673,0.07974075905784588,-0.35057949680043643,-0.32879977744497857,0.05525924094215413,0.30310640785444515,0.835891318160005,-0.515000960036936,0.0006313073545435561,-1.49002067385371e-05,0.2000025475878569,-4.658211097794473e-06,0.0006313073545435561,1.49002067385371e-05,-7.413773221795148e-07,0.0006607743683210334,0.0006607579487977645,0.0006314831684705733,4.658211097794473e-06,-6.228301938628506e-05,-0.005633167159015121,-0.011038872499125663,-9.250503932436612,0.0018552496423899084,-33.61657092642803,-0.00014157263256854596
2.339999999999964,close gripper physically,0,15.834663708217988,0.07973978569775021,-0.35062844646010094,-0.3289477736504214,0.05526021430224979,0.302955074157218,0.8358912338764953,-0.515001132691648,0.0006218104905141798,-1.4727340966161858e-05,0.2000025436246396,-4.776055079201031e-06,0.0006218104905141798,1.4727340966161858e-05,-7.601327743339977e-07,0.0006516976889615254,0.0006516801877421727,0.0006219848717496419,4.776055079201031e-06,-5.892199070327882e-05,-0.004984182184792013,-0.010663621752736389,-9.25053425590749,0.0017844790004768528,-33.616917311637344,-0.0001291743942388909
2.3419999999999637,close gripper physically,0,15.835570412623785,0.07973866088577061,-0.3505822060595185,-0.3288093974324378,0.05526133911422938,0.30309660729408566,0.8358911302353726,-0.515001308120492,0.000612456299272001,-1.455921292674432e-05,0.2000025421262092,-4.8878589112335845e-06,0.000612456299272001,1.455921292674432e-05,-7.779269068585947e-07,0.0006427640699013408,0.0006427454849249426,0.0006126293244687207,4.8878589112335845e-06,-5.590191601627676e-05,-0.00434838675107461,-0.010318434717849092,-9.250815752872604,0.0016810608927557502,-33.61711173110356,-0.0001236144578939545
2.3439999999999634,close gripper physically,0,15.834493742866083,0.07973775046575901,-0.35063108651122415,-0.32895723334196086,0.05526224953424099,0.3029454389953553,0.8358910068807599,-0.5150014849092922,0.000603248474877329,-1.4394858620479376e-05,0.20000254071376625,-4.9934589368587125e-06,0.000603248474877329,1.4394858620479376e-05,-7.947336729274646e-07,0.0006339764805641474,0.0006339568149932206,0.0006034201972063307,4.9934589368587125e-06,-5.2800012812564157e-05,-0.003761557390523156,-0.009943055954232661,-9.250838528582392,0.0016129330519743692,-33.61742888034341,-0.00011204752627972449
2.3459999999999632,close gripper physically,0,15.835402808417612,0.07973669289131434,-0.35058479318793495,-0.3288187424431386,0.05526330710868566,0.30308709033658626,0.8358908670397314,-0.5150016648764076,0.0005941788987991371,-1.4234976930141663e-05,0.20000254143038723,-5.093521723996413e-06,0.0005941788987991371,1.4234976930141663e-05,-8.106591601199817e-07,0.0006253280691580308,0.0006253073245319922,0.0005943493908017041,5.093521723996413e-06,-5.003139356885032e-05,-0.0031851541213794776,-0.009599965413599035,-9.251113049449803,0.0015124375410135633,-33.61759718862375,-0.00010728980231611854
2.347999999999963,close gripper physically,0,15.834334212046071,0.0797358429546202,-0.3506336071813621,-0.32896642110670615,0.0552641570453798,0.30293608417031875,0.8358907101945233,-0.5150018465286736,0.0005852513404279549,-1.4078614023708855e-05,0.20000254193885578,-5.187868644951289e-06,0.0005852513404279549,1.4078614023708855e-05,-8.256749389554507e-07,0.000616821828831822,0.0006168000117885506,0.0005854206511949732,5.187868644951289e-06,-4.717346047743814e-05,-0.0026550970262716224,-0.009228667105918244,-9.25113004022433,0.001447457669407823,-33.6178909380932,-9.649866228690396e-05
2.349999999999963,close gripper physically,0,15.835244271308573,0.07973485009619113,-0.35058726359823417,-0.32882781835484237,0.055265149903808874,0.3030778507017837,0.835890539419261,-0.5150020316128575,0.0005764577589045726,-1.3926478075302707e-05,0.2000025443180227,-5.277151406615432e-06,0.0005764577589045726,1.3926478075302707e-05,-8.398847318071945e-07,0.0006084510052499036,0.0006084281202103088,0.0005766259572659423,5.277151406615432e-06,-4.4641380832071534e-05,-0.0021329803410213145,-0.008891400606651872,-9.251399094110573,0.0013503164829191648,-33.61803826138525,-9.248900932615705e-05
2.3519999999999626,close gripper physically,0,15.834182561846527,0.07973405839329198,-0.35063601381613485,-0.328975342816355,0.05526594160670802,0.3029270034138557,0.8358903540532147,-0.5150022185724235,0.0005678019930332676,-1.3777624482532638e-05,0.20000254626278718,-5.3611769110007405e-06,0.0005678019930332676,1.3777624482532638e-05,-8.532578061759061e-07,0.0006002186095628193,0.0006001946659606808,0.0005679691243623483,5.3611769110007405e-06,-4.2012752192653965e-05,-0.0016548494540957826,-0.008527472574920683,-9.251411555293148,0.0012888502197286147,-33.61831311419538,-8.242087085942606e-05
